Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,PCA1,PCA2,Cluster
48,1,1,69839.4245940942,1,1,0,11641.236477536972,1,-68615.33550349248,20246.477268769937,0
55,0,3,41675.31122925391,3,1,1,61409.96808182329,0,-18921.77509400383,-8050.059342750792,0
49,0,7,71635.97857109747,3,1,1,149652.1001283757,0,69399.82269831326,21675.532558470637,2
28,0,1,90079.47002628692,2,0,1,98921.17566324568,0,18718.188915503764,40254.04383211045,2
62,1,1,12876.15436759736,4,0,0,107366.15488825046,1,26957.563054419923,-36971.48523923826,1
42,0,5,26529.46755847214,4,0,1,43368.60129218702,0,-37003.40800627211,-23147.80915678827,0
50,0,9,91929.62153289052,2,1,1,30428.813341456185,0,-49769.00394289508,42286.568743526186,0
55,0,6,94623.29004445272,3,0,0,133971.4612607186,0,53780.449561991656,44704.51659928013,2
58,1,2,48413.9127117945,4,0,0,67874.90865493852,1,-12438.91402485485,-1328.696453100587,0
25,0,9,37455.09634032975,3,0,0,10575.061888243315,0,-69767.73870502686,-12134.897183345412,0
28,1,6,28278.180560302924,4,1,1,51194.433571341986,0,-29172.94710246047,-21419.94080734533,0
39,0,5,49875.15410909684,1,0,0,37402.49516399277,0,-42907.32861314556,213.68104556857725,0
68,0,5,93453.11515910516,1,1,1,94528.11605115973,0,14334.128331764572,43639.37473846066,2
41,0,3,14980.962742445548,4,1,0,115857.24379263078,1,35454.22639507531,-34889.294208186104,1
58,1,6,41983.06385472202,4,1,1,79649.78992772887,0,-681.1984217059799,-7790.876408768352,1
34,0,4,91160.7856957489,4,1,1,36025.86367302019,0,-44174.02076632892,41502.831932685855,0
29,0,2,34911.92701442519,2,0,0,18115.02490159244,1,-62234.57429798749,-14698.134743583672,0
63,1,3,76808.14070435372,4,0,1,53894.76064089719,0,-26343.40492166634,27102.656908627578,0
49,1,9,38925.978624110205,2,1,0,122834.87130926964,0,42495.58947612588,-10962.943093391608,1
32,1,9,80492.66783230417,2,1,0,68731.89491903488,0,-11496.512313201572,30747.662982401198,0
33,0,6,98100.23499572086,1,1,0,45315.154349098426,1,-34866.28481460204,48417.52130932209,0
39,1,9,38782.20105752783,4,1,1,12901.468842011474,0,-67437.80614775464,-10813.991879794667,0
45,0,4,84509.86545742005,1,0,1,79448.6873141516,0,-769.0609427347372,34736.30992192393,2
37,1,5,98841.68248403008,1,0,1,105875.0951462522,0,25695.415614438825,48997.70847838827,2
50,1,6,98383.01430112544,2,1,0,36646.12487248626,0,-43534.530499480825,48723.38331127134,0
27,1,9,43377.1081533308,3,0,1,85206.43753923813,0,4879.141375510124,-6411.633165505729,1
57,0,5,48576.112054915,2,0,1,68903.42173608208,0,-11409.97269476406,-1169.2363873187787,0
49,0,8,30340.1561643002,1,0,0,108552.67472718684,0,28190.581386909995,-19510.704792958088,1
67,0,1,31401.876372236504,2,0,0,130484.6863795056,1,50125.34249720299,-18507.38843526309,1
50,0,5,49247.06226322353,2,1,0,52986.84380995654,0,-27324.707634915103,-455.90623983913974,0
19,0,1,20051.859006430874,2,0,0,136667.95081427103,1,56278.36220794024,-29873.830213926572,1
50,0,6,71112.32961549275,4,1,0,108973.25175811443,0,28719.7241870407,21260.204209819924,2
50,0,7,53630.85347542523,2,0,0,15203.25579819994,0,-65096.48863245098,4028.4787456581835,0
58,0,5,89806.78571732822,1,0,0,120774.00565806845,1,40570.21547819748,39923.17124336154,2
30,0,1,81058.2433810541,2,1,1,79247.78889333649,0,-979.1496246697789,31285.2350335881,2
47,1,6,32247.11128461346,4,0,0,142364.52485369783,0,62007.38943364714,-17693.789889287356,1
50,1,5,50580.46230176674,1,1,0,55308.40961372546,1,-24999.59951329913,871.307256261025,0
30,0,6,75051.49276387741,2,0,0,92769.91227909218,0,12526.931176405968,25242.499296324087,2
69,0,7,19320.01274783917,1,1,0,143860.46563835285,1,63468.90302027769,-30624.825961465678,1
43,0,7,3159.7729817583354,4,0,0,47962.3626238642,1,-32471.891269816282,-46529.65305116405,0
39,0,2,85230.45263082838,3,1,1,76073.49621595956,0,-4142.321338656853,35465.88192768556,2
56,1,3,13755.025749294824,4,0,0,115349.36783443604,1,34943.087909429276,-36113.87449734827,1
19,1,6,88941.14309537064,4,1,1,106753.81591590178,0,26547.770244464555,39094.86435535369,2
55,0,3,91360.80238811446,1,0,1,127418.4573222523,0,47218.78157488527,41459.489704649524,2
56,1,2,46070.043813715725,1,1,0,82771.53511998765,1,2451.418415180393,-3712.2234546786567,1
43,1,4,80678.17123525782,3,1,0,54648.96686354671,0,-25578.89643438151,30970.66543933945,0
63,0,5,36319.124635413835,3,0,0,84911.84538317261,0,4565.756588190547,-13468.807236022069,1
67,0,9,85826.45485117468,3,1,1,58994.40442960942,0,-21219.765425328987,36107.35986207752,0
32,0,3,82468.18841667168,4,1,0,34700.27517147628,0,-45522.75103626032,32813.795219046784,0
51,0,3,7851.83897012024,4,0,1,87695.75836740919,0,7273.857580163603,-41943.404918705965,1
59,1,6,58260.17407523671,3,0,1,16773.277530123454,0,-63514.14556983668,8653.602312284973,0
61,0,5,63999.89035967481,3,0,0,15120.542419120276,0,-65151.59122078004,14397.699114820207,0
66,1,6,85.72906882160503,3,1,0,19040.29552168799,1,-61402.04122710001,-49526.67302217731,0
57,0,7,97991.83187292954,2,1,1,104165.5641981504,0,23983.627856205596,48152.41297761136,2
28,1,3,40656.75749007108,2,0,1,66978.15907576002,0,-13356.316149299659,-9083.436322654816,0
20,0,5,51734.32058592131,3,1,0,79176.12552952621,0,-1128.8958845601883,1961.607023694618,0
23,0,8,19480.407979302097,4,0,0,58075.84078628274,1,-22314.990824437926,-30236.005858204167,0
26,1,4,61091.85775172612,1,1,1,45509.07143716024,0,-34770.91354608396,11408.758910836623,0
23,1,2,81061.98662793588,4,0,1,60162.722737061966,0,-20064.13818516925,31339.79756764281,0
26,1,4,58589.23457197282,1,1,0,37072.94373512533,1,-43213.67527097499,8928.608140141463,0
56,0,2,78803.50458020972,3,0,1,105026.10714225392,0,24793.073487053494,28961.862277174172,2
48,1,3,73110.79607181669,2,0,0,24242.969234124674,0,-56004.93648607077,23484.28153018587,0
49,1,4,23765.781152713804,2,0,0,82366.10015746008,0,1986.593552918188,-26015.327457038748,1
58,1,4,43581.28411091541,1,1,0,76755.7791734479,0,-3570.943210495985,-6184.955710986607,0
67,1,9,14862.688443640858,3,1,1,52269.3064843089,0,-28133.800298912734,-34838.24752063914,0
29,1,6,4193.587507510199,2,1,1,24320.51452282624,0,-56110.902802379656,-45432.88919054634,0
25,1,9,6306.895526413092,3,0,1,108470.0794662004,0,28043.991064570975,-43543.66028919027,1
25,1,4,94249.99298728904,3,1,0,89735.65062398209,0,9543.80160334683,44449.01102400937,2
67,1,9,98453.74591343784,1,1,0,123326.68916670357,1,43145.914914821784,48563.303551840254,2
45,1,9,9497.750804983996,3,0,0,42973.31878598388,1,-37444.04078275317,-40178.41298108149,0
37,0,6,33519.34351720487,3,0,1,120818.97617362865,0,40465.30476269711,-16364.191147475038,1
64,0,5,11442.06801560227,1,0,0,50872.401360322045,1,-29539.8088374742,-38255.13617311606,0
24,1,3,83422.8823368969,2,0,0,25762.70234401338,0,-54457.75007758094,33792.28453005743,0
28,0,5,49629.709164028165,4,1,0,28888.280405908623,0,-51422.166802949934,-9.091560751301586,0
37,0,3,62126.17559255493,3,0,1,40948.187252399075,0,-39329.02735012208,12455.217706365751,0
33,1,5,53991.08657350062,1,1,1,105540.04545597284,0,25240.93990399374,4148.16373583411,2
21,1,5,71025.3583840716,2,0,1,44154.6429100174,0,-36098.88658567448,21345.830871417325,0
23,1,2,31913.224331706057,3,1,1,94541.93364703984,0,14184.078589960089,-17900.334700282725,1
39,1,9,13749.33545300323,4,0,1,45913.18916138589,0,-34492.85983042845,-35934.67162668385,0
43,1,7,1762.000272971398,2,0,1,61131.28514539579,0,-19306.737393827505,-47962.48672497513,0
20,1,6,44569.288862593814,1,0,1,134560.97633522906,0,54236.67967965592,-5350.876871756875,1
58,0,5,90783.44287914372,3,0,0,80050.68551250748,0,-150.35967272466223,41008.26211243882,2
59,1,4,30526.653801226665,1,0,0,94035.25489261952,1,13673.709669240576,-19285.551150570223,1
31,0,8,19595.682113562307,4,1,0,36498.75611748423,1,-43891.69201136375,-30063.27714404554,0
28,1,2,92604.27462471071,4,1,0,28410.84977423243,1,-51785.164005235325,42966.5928382146,0
35,1,8,10544.863875129418,1,1,1,67845.23612672671,0,-12569.423435288234,-39197.53202092886,1
29,0,1,5180.103341581011,3,1,1,129753.9698786094,1,49324.80564397131,-44727.12275975957,1
40,1,1,87941.31749554379,1,1,0,43729.31253265562,1,-36479.17191896682,38262.86256782471,0
29,1,3,70090.93819546892,2,0,0,97036.94372705145,0,16780.738636360096,20270.600155835178,2
30,0,5,42206.86381374128,1,0,1,132093.4704676792,0,51762.89199302865,-7706.723126620898,1
42,1,6,75234.3973008841,4,1,1,140817.4593468971,0,60574.79499621222,25297.463221759936,2
62,0,4,74143.99520442692,3,1,1,149130.63741411633,0,68885.040186285,24184.92883699228,2
68,1,7,4006.056326058294,3,1,0,116814.00240176763,1,36381.75799557514,-45866.70935881672,1
36,1,7,67624.681206184,4,1,1,20501.41648926127,0,-59761.084330055084,18008.149042253302,0
63,0,2,64087.23774527126,4,1,0,132004.67906239105,1,51732.36364034469,14173.80965950866,2
53,1,2,96377.91364163037,2,0,1,133989.16252850185,0,53802.822932189956,46459.08684155557,2
62,0,2,96662.26101597636,4,1,1,88019.5974882416,0,7834.178060006932,46865.83996190808,2
25,0,2,37779.9326202044,4,0,0,19440.432524005813,1,-60901.5345298388,-11833.668570435468,0
46,0,9,58984.19118882183,4,1,1,76733.14357721603,0,-3552.5642576768296,9217.957038094995,0
49,1,5,14135.737488837874,3,0,0,39498.00502293648,1,-40906.992275510725,-35531.18875101139,0
68,1,8,6645.652595713403,4,1,1,71894.98945404594,0,-8530.06704511834,-43107.51307818056,1
61,0,5,43277.98722589025,1,1,1,111377.70687107726,0,31050.0541468038,-6580.442035394379,1
35,1,5,68988.20108350104,1,0,0,103457.09051799944,1,23197.926349461093,19150.771524719712,2
23,1,1,56776.11222977269,3,0,1,119198.85754447084,0,38907.11942979779,6896.809134742558,2
35,1,6,42965.69221860019,2,0,1,76713.18368883124,0,-3615.177835972907,-6800.431992627826,0
36,0,4,81811.2546774591,2,1,1,81510.8916651123,0,1285.950253235671,32032.217518357276,2
39,1,3,79442.7472183747,3,1,1,140996.49330744686,0,60765.03421100274,29505.321492420982,2
54,0,6,73194.20550777613,1,1,1,98365.71572707816,0,18117.76935394926,23370.318235422725,2
49,1,2,7703.224815376108,3,1,1,114655.68828835308,0,34233.29618630855,-42163.806860512916,1
58,1,8,79646.96278956436,4,0,1,103032.41311446174,0,22801.632477431456,29810.626261046527,2
20,0,1,91942.13159947,3,0,1,99667.9578997732,0,19469.928322021195,42114.71028844776,2
45,1,9,5944.208829091646,2,0,1,137895.90092087432,0,57468.74253746266,-43984.70014138149,1
27,0,8,40167.138880853505,1,0,0,59908.01121308677,0,-20427.742699018083,-9554.226960593318,0
68,1,1,98835.54897165878,2,0,1,69876.64644109522,0,-10302.921654688442,49087.43086549901,2
52,0,9,59923.885846828365,2,0,1,63165.05643230177,0,-17118.101074570346,10193.777169629262,0
46,1,2,51357.740212746285,1,0,1,117127.56680156816,0,36821.408213893155,1483.9717089511832,2
32,1,3,17744.614746874355,4,1,0,131578.74614962752,1,51183.03196625727,-32167.514873301723,1
50,1,2,56548.62833341699,1,1,0,60050.33602302412,1,-20241.798011943356,6826.82543129391,0
24,0,8,43904.326046945294,1,0,0,29928.58965472535,1,-50397.10668750027,-5737.2244927693755,0
29,0,2,12744.305557012303,3,0,0,79174.92679430857,1,-1233.9163344366534,-37028.26658758949,1
66,0,2,46433.265261803426,1,1,0,147805.9965344183,1,67486.6164936121,-3522.175642408285,1
47,1,1,16439.930517526045,3,0,0,38515.44710243242,1,-41883.411165968515,-33224.387556904345,0
38,0,7,73066.36217260566,2,1,1,73280.13132752717,0,-6968.06660512877,23309.272704646144,2
48,0,2,97364.8366143623,1,1,0,47994.15246123018,1,-32189.25433173575,47674.99195394402,0
41,0,5,46957.70484256961,4,0,1,139175.043708925,0,58857.09061661556,-2974.755600819546,1
37,0,5,63236.833191461286,3,1,1,87128.42305931484,0,6854.002172145454,13442.903642378587,2
54,0,3,43097.55247668423,3,1,1,91024.2242692924,0,10696.163212988831,-6706.679332971988,1
21,0,3,13845.385365700537,4,1,0,11156.574528214058,1,-69249.09556747355,-35746.07289508077,0
45,0,3,97055.52864754989,3,0,1,101389.165763307,0,21204.746041963386,47223.50600812359,2
61,0,6,12957.86640840797,3,0,1,52889.33899712692,0,-27518.842129766737,-36744.713810194604,0
37,0,4,11162.680851354067,4,1,0,81878.28813468761,1,1465.2239429776673,-38617.084139460596,1
41,0,3,45917.29416713005,2,0,0,84349.43360132366,0,4028.9044943062763,-3869.174149292092,1
67,1,2,65888.72657669321,1,1,1,92911.4337479894,0,12644.053903159322,16079.388743791053,2
66,1,3,35492.327097289126,1,1,0,125295.5146777619,1,44947.0811494479,-14403.13459891302,1
68,0,4,19251.7022196903,1,0,0,51850.84940110662,1,-28540.56892284027,-30448.135046759933,0
49,1,6,81896.33680274762,1,1,1,45862.59378853332,0,-34361.99462782794,32212.222849039616,0
58,1,4,36310.33206095512,1,1,1,121413.23869796695,0,41066.997061554954,-13574.79489342749,1
53,0,8,19432.09733839072,1,1,1,110620.59989255332,0,30229.453498482137,-30424.231374672177,1
51,0,3,36508.48775068701,3,1,1,41586.09129791973,0,-38759.33972168377,-13164.077916080765,0
53,0,3,21455.420764279097,1,1,1,10117.089892579115,0,-70268.3125325008,-28133.296566569716,0
19,1,3,51944.77378123406,3,1,1,103231.0844859355,0,22926.538178207775,2108.0064528743096,2
32,0,8,66828.93861376992,4,1,1,32004.92376680321,0,-48259.73673982195,17181.777983563,0
51,1,4,79955.7377199186,2,0,1,143979.47945331526,0,63749.37581731855,30010.36714209828,2
53,0,1,22756.203031986588,3,0,0,94617.0196753554,1,14234.781375846185,-27057.52348046184,1
23,1,2,16695.40057044455,2,1,0,128951.25501333729,1,48552.75627809005,-33209.728902567935,1
56,1,2,1960.342089522016,4,0,0,122787.01255529278,1,42349.29963600788,-47928.32114082102,1
59,0,3,22808.776834724264,1,1,0,88091.68145477942,0,7709.606308109127,-26987.574338023434,1
68,0,6,2390.535249779624,2,1,0,71369.09990646118,1,-9067.285162197542,-47361.215012329085,1
68,1,8,34547.420368905936,2,1,1,79551.77713342026,0,-799.0102921885555,-15226.232550293287,1
29,1,1,14569.30888300366,4,1,0,122418.42366396304,1,42014.28680714946,-35318.41757240228,1
20,0,9,57989.55982277842,4,0,0,99663.09877630026,0,19374.661045699075,8162.27181937499,2
62,0,1,38372.67594912731,4,1,1,38800.40534115565,0,-41540.05183075924,-11292.478664884467,0
35,1,2,9358.534107075957,3,1,0,95309.71675318238,1,14891.800892517756,-40456.989403001084,1
57,0,3,39986.646303659414,3,0,1,66653.32105105622,0,-13682.937244095912,-9752.680167833554,0
38,1,7,20934.811596785163,2,0,0,18581.651019794423,0,-61805.167751597764,-28676.443133550583,0
32,0,9,68017.73513401055,4,0,0,63377.687127740784,0,-16883.919100751933,18287.03157908741,0
50,0,3,36443.62447707399,2,0,1,41864.21437202159,0,-38481.3903547289,-13229.681539616206,0
52,0,8,14703.00092151461,1,0,0,127401.83472978354,1,46998.03630318602,-35197.99573188918,1
43,1,9,34960.17324042866,4,0,0,24699.924669169955,0,-55649.56934226683,-14667.422818781779,0
25,0,7,22437.833393018547,3,1,0,60487.28290247959,0,-19895.682280298206,-27285.012065703973,0
53,1,4,79577.90016383861,4,1,1,107368.87738308434,0,27137.897451334284,29730.016838476753,2
65,0,4,98336.75603649452,2,0,1,135634.86848364232,0,55453.73907134762,48413.54013944296,2
47,1,4,2549.138902976744,3,0,1,56944.33940816431,0,-23491.572292158853,-47164.20197829322,0
40,1,6,69002.01373152819,1,1,1,94901.3936119041,0,14642.296578223162,19187.36604574207,2
59,0,4,26395.78336234866,1,0,1,62310.94260977507,0,-18061.489735669136,-23331.932137260515,0
61,1,5,6640.864386929446,2,0,0,38403.358953464725,1,-42021.591593108315,-43023.12048542485,0
31,1,9,1435.1309585293516,4,0,0,55600.49213738975,1,-24838.381230871717,-48274.627602374996,0
31,1,7,88100.96692124273,1,1,1,99026.30285238293,0,18818.047428906124,38275.26780947201,2
19,1,8,35360.65020777995,2,0,1,110287.50740571968,0,29938.776237501093,-14494.84801567554,1
54,0,5,99454.3892090604,3,1,0,61884.784765620614,0,-18293.107229762645,49727.54946720109,2
22,0,5,44237.71676302123,3,1,1,31354.486885898063,0,-48970.32677399979,-5407.631805718847,0
55,0,7,18759.77517713744,2,1,0,29538.051729822095,1,-50854.59744471035,-30880.64631116642,0
62,1,8,77714.35685225458,4,0,1,123765.97393885691,0,43529.97371470345,27822.81830056836,2
58,1,9,92649.22163672988,4,0,1,101458.292934249,0,21262.1400089472,42817.03054550182,2
64,0,2,81562.1030775491,4,1,0,111924.31292826304,1,31698.600390473453,31702.08260082754,2
31,0,3,74519.92340275277,4,1,0,78355.5904685107,0,-1888.7549780134432,24749.313961714528,2
56,1,2,33469.96945191685,2,0,1,74024.76933349427,0,-6328.867564727829,-16288.962448673228,0
42,0,7,6449.03638950427,2,1,1,39561.018376002554,0,-40864.447159393894,-43218.03038874533,0
37,0,2,20129.93485600898,3,0,0,33567.55845019716,1,-46821.45666073387,-29521.22116780039,0
19,1,2,44681.0254247401,3,1,0,31547.868237577684,1,-48775.765688782514,-4964.839646911409,0
56,0,2,95619.9870014404,4,0,1,148850.41064178638,0,68662.00018319242,45661.5906809981,2
23,1,4,72285.41796753541,1,0,0,124924.84290578616,1,44674.3823309709,22390.812859120946,2
34,0,1,82828.30451682473,1,1,1,97658.14498972752,0,17435.85450177714,33006.26719807207,2
42,1,2,27729.3896906476,3,1,1,40016.54832828762,0,-40352.2539596945,-21938.965505779146,0
45,1,3,68382.30274535032,3,0,1,57272.233060754224,0,-22988.380697618304,18667.855364704992,0
19,1,7,86243.81433779965,2,1,1,59110.00027452265,0,-21103.0588784699,36524.410073303625,0
52,1,1,47941.15148965845,3,1,1,76874.27684202165,0,-3440.836628720441,-1825.41931970328,0
54,1,6,42989.18602307587,3,1,1,69079.55120067013,0,-11248.720613781625,-6756.611605505277,0
22,0,3,71940.45134317788,4,0,1,140781.44578192156,0,60530.01041908485,22003.624842794285,2
18,0,3,55991.16862447463,1,1,0,110913.35276039968,0,30619.553864007845,6133.930773908891,2
57,0,4,99317.1083194044,1,1,0,21396.734158567306,0,-58781.37983287691,49698.07976137354,0
29,1,4,42510.28007285616,2,1,1,60393.9520094423,0,-19935.564349553097,-7212.388028448324,0
53,0,7,17594.32773249866,1,1,0,28614.76812933013,1,-51780.9811095933,-32043.631124491065,0
62,1,3,47193.50527863129,4,0,1,49109.63769075636,0,-31207.36811780531,-2499.1318059862024,0
40,1,8,23520.499309773135,4,1,1,144245.02046957088,0,63864.64131740721,-26425.378267799915,1
64,0,8,56125.3820794501,2,0,0,108736.89632449872,0,28443.462738864444,6273.939164098869,2
48,1,7,12579.699243794585,3,0,0,11099.307446913546,1,-69309.73256206622,-37011.60204657887,0
28,0,2,94997.6273549186,3,1,1,56040.580941953456,0,-24149.157823210553,45286.36523770571,0
27,1,5,85982.28815401609,4,1,0,71418.24318481829,0,-8795.555951613336,36230.11069446819,2
20,1,6,15556.53971088704,2,0,1,94350.20006458742,0,13948.79144899451,-34256.45078872854,1
31,0,4,17239.29227470097,4,1,0,79961.78251785105,1,-435.09423904727737,-32535.391028195267,1
33,1,5,51243.86744880165,1,1,1,19768.18508441065,0,-60537.931623402714,1629.345790435138,0
27,0,9,77288.13870417251,1,0,1,82176.64561568743,0,1939.6577456471568,27507.34482731678,2
46,1,7,21907.933566752945,4,1,1,28236.298647430496,0,-52147.9631059257,-27729.032799978882,0
27,0,2,6097.171955953185,3,1,0,82687.96762242964,1,2261.412187151829,-43684.73107158765,1
29,1,1,54553.42765826151,1,1,1,44449.60539609475,0,-35847.78620542753,4873.173119807296,0
47,0,2,69159.711410201,2,0,1,30186.921870598027,0,-50071.52578837838,19517.383448993038,0
58,0,3,24436.5491292717,3,1,0,50309.21147476929,0,-30068.395332688095,-25259.2014760294,0
18,1,2,73976.77877506381,1,0,0,23947.09099438598,1,-56298.50789711991,24351.04902789504,0
22,0,3,95064.37849446086,4,0,1,49757.72126477395,0,-30431.817510629568,45369.846004331244,0
